Battery,Cycle,Capacity_Ah,SOH,AvgVoltage,MinVoltage,MaxVoltage,AvgCurrent,AvgTemp,MaxTemp,Duration,Re,Rct
B0029,39,1.6200530533464497,81.00265266732248,3.3876827466759964,1.8693019781355498,4.200099273216301,-3.8509488961783584,52.93318563948955,60.20528139553767,1543.64,0.028256362038714906,0.040573024202236345
B0029,40,1.612079811711934,80.60399058559669,3.3850191492367943,1.8433554303146658,4.2000806322388815,-3.849366331322892,52.91920185424772,60.24494659507955,1536.781,0.028256362038714906,0.040573024202236345
B0030,1,1.6560706096175404,82.80353048087701,3.3464479682177357,2.1274170450668684,4.121228264511843,-3.881093691840246,52.450611378612734,61.11438949471705,1572.359,0.06341817961720268,0.07725939357478039
B0030,2,1.7815548749509116,89.07774374754558,3.3780751936361146,2.1401060472348874,4.191571549203586,-3.7838858314888455,54.113241117794225,61.9990871891876,1723.281,0.06341817961720268,0.07725939357478039
B0030,3,1.761969227822918,88.0984613911459,3.3818672028482375,2.1657237815883463,4.191314909952094,-3.78000742647211,54.157828260748424,61.89071493502735,1705.906,0.06341817961720268,0.07725939357478039
B0030,4,1.751755031874225,87.58775159371125,3.3803545588103714,2.095376108282347,4.191510310362352,-3.7771963627067855,54.212018750385205,62.214205409958005,1697.688,0.06341817961720268,0.07725939357478039
B0030,5,1.7381688070362076,86.90844035181038,3.383237725223628,2.12524665517798,4.191406236830394,-3.774391482257296,54.19837692352459,62.31179793095802,1686.094,0.06341817961720268,0.07725939357478039
B0030,6,1.7506745293461339,87.53372646730669,3.374148303155992,2.0759632130565406,4.1809364775885,-3.8401506129683893,54.14161744851121,62.29994268441351,1678.563,0.06427566383885815,0.07408673981758777
B0030,7,1.7491047649061158,87.4552382453058,3.3806295984219497,2.0440070679316857,4.191416983179895,-3.8162308411426897,54.21167948917778,62.48134926186261,1677.469,0.06427566383885815,0.07408673981758777
B0030,8,1.7252544028765475,86.26272014382738,3.387081847293872,2.173948548947525,4.19167898729129,-3.790540920260821,54.18634900836399,62.158212651524295,1666.093,0.06427566383885815,0.07408673981758777
B0030,9,1.7112621367644252,85.56310683822126,3.3879461849049983,2.1712631392036204,4.191660740391253,-3.7878863152954003,54.15360140656882,62.11029841216025,1654.328,0.06427566383885815,0.07408673981758777
B0030,10,1.6990418392711273,84.95209196355637,3.3883925705991067,2.1722790601698723,4.190518218566902,-3.78521295034333,54.168189231806274,62.21537292970592,1643.812,0.06427566383885815,0.07408673981758777
B0030,11,1.7185770039532977,85.92885019766489,3.3829900242224884,2.1399140868464497,4.18494757447594,-3.8087556215689466,54.22057063412252,62.42078136779365,1652.266,0.06445346781860445,0.07455269513553386
B0030,12,1.70324722921867,85.1623614609335,3.3872270612733906,2.112329336316492,4.19138696373963,-3.7838496795424073,54.24400266886001,62.42541404009337,1648.672,0.06445346781860445,0.07455269513553386
B0030,13,1.689458044662304,84.47290223311519,3.387969833955272,2.1141726056716275,4.1916098999207785,-3.7810084173912366,54.24150010859244,62.43136471336018,1636.969,0.06445346781860445,0.07455269513553386
B0030,14,1.6756136292719177,83.78068146359588,3.3908449439184096,2.1697054636701996,4.191138031319589,-3.7778398595622393,54.183697227073836,62.27459158639179,1625.187,0.06445346781860445,0.07455269513553386
B0030,15,1.6718407140871654,83.59203570435827,3.3859058007878593,2.0502203248956845,4.191251588829171,-3.7765035959555266,54.228866401573256,62.57843700986901,1622.016,0.06445346781860445,0.07455269513553386
B0030,16,1.7233056681204446,86.16528340602223,3.375492904033759,2.056845844411806,4.17866916142942,-3.8520176715688708,54.15865206479903,62.47198799326229,1638.422,0.06376941778874191,0.07438392282077115
B0030,17,1.709207290507283,85.46036452536416,3.381550645715128,2.0026548733538236,4.19028213835832,-3.8026336945838506,54.242750421230845,62.678287399200066,1646.438,0.06376941778874191,0.07438392282077115
B0030,18,1.684001734344571,84.20008671722854,3.3864480900407194,2.098247338071892,4.18930659174196,-3.7747932414905923,54.26601179807604,62.48426799373123,1634.765,0.06376941778874191,0.07438392282077115
B0030,19,1.66898698813004,83.44934940650201,3.387180494037813,2.095250035916422,4.189336480826855,-3.7717048923113476,54.24164371768822,62.520660259063135,1622.016,0.06376941778874191,0.07438392282077115
B0030,20,1.6620689362837142,83.10344681418572,3.3813445010797873,1.9652225177027667,4.1879616710018945,-3.7701783748857105,54.32282816477177,62.837923181745914,1616.25,0.06376941778874191,0.07438392282077115
B0030,21,1.6687049625248174,83.43524812624086,3.385606758982866,2.1649300939348857,4.183473493335224,-3.770286001350055,54.27566161448939,62.47596510401283,1622.218,0.06529915449095779,0.07518155822357857
B0030,22,1.652762183550463,82.63810917752315,3.3887947335699504,2.1107101939003567,4.189021310957518,-3.74290317214084,54.346520622463046,62.54340291733675,1619.656,0.06529915449095779,0.07518155822357857
B0030,23,1.648481366235244,82.4240683117622,3.390949417762555,2.154272422860638,4.188208290959306,-3.7394250053816305,54.369563893787316,62.542537819338854,1605.484,0.06529915449095779,0.07518155822357857
B0030,24,1.6307406443132095,81.53703221566047,3.3873404080498895,2.056878607135279,4.188944596283129,-3.737622424800312,54.38101073340462,62.633169726331985,1600.75,0.06529915449095779,0.07518155822357857
B0030,25,1.62323023017929,81.1615115089645,3.3880651957973615,2.0619330487714467,4.189721988537926,-3.7356557463501385,54.366222070376075,62.63885708285674,1595.0,0.06529915449095779,0.07518155822357857
B0030,26,1.6541906540394393,82.70953270197197,3.3873336724752856,2.182829076635093,4.182121595717829,-3.737388532394875,54.36082826974155,62.50972828784737,1612.422,0.06432927937109631,0.07502675253600474
B0030,27,1.638514396616985,81.92571983084925,3.391596603751742,2.152270345667462,4.18953881832451,-3.733773399938973,54.329082038301124,62.41430430344205,1598.969,0.06432927937109631,0.07502675253600474
B0030,28,1.618847673357618,80.9423836678809,3.3844695827460796,1.9853664248869802,4.18877344296717,-3.7318248243234815,54.350797312061744,62.71706660837061,1592.187,0.06432927937109631,0.07502675253600474
B0030,29,1.6134212267751404,80.67106133875703,3.3883015570002266,2.085108474542319,4.187364248433742,-3.72789586160175,54.30570319180817,62.554566036297686,1577.484,0.06432927937109631,0.07502675253600474
B0030,30,1.6066443601761986,80.33221800880993,3.389973588057286,2.1156809695842997,4.188843927084549,-3.7258803546166885,54.311769035681074,62.48691429447336,1571.547,0.06432927937109631,0.07502675253600474
B0030,31,1.6138387876938998,80.69193938469499,3.386403894086122,2.0858806041580396,4.184536605382707,-3.7258300678775145,54.31694947968931,62.59235284434121,1578.484,0.06505925076919551,0.0758066987043015
B0030,32,1.596329501327274,79.81647506636371,3.382990062267617,1.9452863886535996,4.188530465383751,-3.7235246959842048,54.37602664745592,62.84622214879507,1574.469,0.06505925076919551,0.0758066987043015
B0030,33,1.5890785867406987,79.45392933703494,3.3809665909442286,1.9166604901616162,4.188200529397757,-3.7209177432015643,54.40922760509475,63.0242156686281,1568.281,0.06505925076919551,0.0758066987043015
B0030,34,1.5805481432309574,79.02740716154787,3.3813241868366974,1.9272509897554042,4.187743893425592,-3.7188832576508455,54.43118438830086,63.00027240816272,1561.422,0.06505925076919551,0.0758066987043015
B0030,35,1.5846131054270807,79.23065527135404,3.3870672693934285,2.051939170845275,4.1898269490660445,-3.7178481811964144,54.42543761419732,62.80130766887856,1554.234,0.06505925076919551,0.0758066987043015
B0030,36,1.5936651221220735,79.68325610610367,3.382718302752806,2.0447593292567268,4.183231697201542,-3.719718780129346,54.40878572720797,62.737405296482684,1573.734,0.0646845036378087,0.07570453758391643
B0030,37,1.5849874126960888,79.24937063480444,3.3896129797375174,2.1123670299751245,4.187178870202528,-3.6895994891111914,54.42284720424547,62.57852749153667,1566.578,0.0646845036378087,0.07570453758391643
B0030,38,1.5787064969416462,78.93532484708231,3.38569510149779,2.029028311417829,4.188109008087897,-3.7133420593367292,54.38754363122996,62.84908045214772,1550.047,0.0646845036378087,0.07570453758391643
B0030,39,1.570705516096967,78.53527580484835,3.387023398111767,2.0574175231777425,4.188695408653485,-3.711313300597217,54.45246463683033,62.7284644620379,1543.64,0.0646845036378087,0.07570453758391643
B0030,40,1.562780404428482,78.1390202214241,3.3870565445350174,2.068863283525511,4.18874384592953,-3.709186360280257,54.41109814733754,62.69299470731855,1536.781,0.0646845036378087,0.07570453758391643
B0031,1,1.6666751942525773,83.33375971262886,3.3729664490249562,2.4944372580491163,4.116561748956975,-3.8333672232532003,52.65501135302439,60.84632469517393,1572.359,0.040124519949728245,0.05376303915907888
B0031,2,1.8328583629543174,91.64291814771587,3.410655663961355,2.4703791051999655,4.206499027366964,-3.8451016770532584,53.97231092767106,61.81769411336386,1723.281,0.040124519949728245,0.05376303915907888
B0031,3,1.8139835002945137,90.69917501472568,3.411724207737072,2.432998201540817,4.206542652746716,-3.8650342644443447,53.99108510894419,61.82805706187581,1705.906,0.040124519949728245,0.05376303915907888
B0031,4,1.8044387333514835,90.22193666757417,3.414079984476593,2.455290559392926,4.206636701109276,-3.863745544431601,53.996608338848425,61.95644236061217,1697.688,0.040124519949728245,0.05376303915907888
B0031,5,1.802147684291295,90.10738421456475,3.412679097550016,2.379788594335936,4.206755471453542,-3.8849374979545646,53.954262670522155,62.099570509363424,1686.094,0.040124519949728245,0.05376303915907888
B0031,6,1.7715647509798835,88.57823754899418,3.3963237722822415,2.3704531055353044,4.172458299789621,-3.8380587255136756,53.973288387308486,62.03750729435005,1678.563,0.04071872914330263,0.05112679599630773
B0031,7,1.8139928165779542,90.69964082889771,3.4200798093339357,2.479852487101495,4.2067410088524975,-3.906047424985772,53.88993125496472,61.84294867967338,1677.469,0.04071872914330263,0.05112679599630773
B0031,8,1.8013261041198854,90.06630520599427,3.4200087266691894,2.4765516954388933,4.2068100656143335,-3.905358988025778,53.87262295937195,61.837947652588504,1666.093,0.04071872914330263,0.05112679599630773
B0031,9,1.7883722583933568,89.41861291966784,3.417702003194436,2.359674470455269,4.206952621072369,-3.9279761474648427,53.81893583109196,61.84646585876763,1654.328,0.04071872914330263,0.05112679599630773
B0031,10,1.7765401657373159,88.82700828686579,3.420480701190782,2.4195090802038206,4.206832562039922,-3.9274541286439484,53.82033376097016,61.76013798618494,1643.812,0.04071872914330263,0.05112679599630773
B0031,11,1.7856209131823229,89.28104565911615,3.4123332615490005,2.3489668209281325,4.193946956737359,-3.927239655425038,53.821133604090825,61.91960614794014,1652.266,0.040699218806419864,0.05064332514877689
B0031,12,1.7813634036685941,89.0681701834297,3.420910074120946,2.3997094392914415,4.206655556995042,-3.9268971976071376,53.81794815350033,61.86471031425517,1648.672,0.040699218806419864,0.05064332514877689
B0031,13,1.7684898383971241,88.42449191985621,3.4216539858581876,2.4168059304515817,4.207198543313955,-3.926457770086078,53.80194299620242,61.77393480386064,1636.969,0.040699218806419864,0.05064332514877689
B0031,14,1.766505238291406,88.32526191457029,3.423749066677016,2.471072287476068,4.206978754188053,-3.925817080441477,53.75880729814269,61.645390510898466,1625.187,0.040699218806419864,0.05064332514877689
B0031,15,1.751740527921767,87.58702639608835,3.4209893105313918,2.4044472636058316,4.20675228195214,-3.9255513820662964,53.78850848662172,61.88870329111738,1622.016,0.040699218806419864,0.05064332514877689
B0031,16,1.7352349314055016,86.76174657027508,3.40095456627701,2.4059387688210077,4.168980783747018,-3.852591436358121,53.8368863785077,61.98674236534618,1638.422,0.04050549867334228,0.05069726653866528
B0031,17,1.7782778274549178,88.9138913727459,3.421591713831319,2.386904670931757,4.207227268504839,-3.925749357747081,53.773379186088945,61.736554527800706,1646.438,0.04050549867334228,0.05069726653866528
B0031,18,1.7649894859707393,88.24947429853697,3.420573981542695,2.3650342661568575,4.207303258469689,-3.9249912249362797,53.77386924606414,61.822305205835185,1634.765,0.04050549867334228,0.05069726653866528
B0031,19,1.762591283533551,88.12956417667756,3.422624599533156,2.4186775515647607,4.207353806036226,-3.9244475102493666,53.754659591825344,61.702657378071684,1622.016,0.04050549867334228,0.05069726653866528
B0031,20,1.744314576121582,87.2157288060791,3.4201177255120836,2.360775838409723,4.206667054740019,-3.9241185399534726,53.766677549195336,61.83339482415222,1616.25,0.04050549867334228,0.05069726653866528
B0031,21,1.7628373753518478,88.14186876759238,3.4199667649637617,2.4505597087782616,4.198651200144167,-3.924417903030087,53.731744909320135,61.71886225058171,1622.218,0.04061141826029614,0.05008697982671967
B0031,22,1.747857930947971,87.39289654739855,3.4203305433739613,2.3428829070219703,4.207348617133544,-3.9240126202473213,53.77927288646249,61.9456150656118,1619.656,0.04061141826029614,0.05008697982671967
B0031,23,1.7441167338864993,87.20583669432497,3.422863512888695,2.411955819284382,4.2072481474909695,-3.9232971090768873,53.77940592279519,61.68681561807962,1605.484,0.04061141826029614,0.05008697982671967
B0031,24,1.7268422932817387,86.34211466408694,3.4198002859215846,2.3413222526109294,4.207149488755062,-3.92291737914847,53.7498055148608,61.72142337926525,1600.75,0.04061141826029614,0.05008697982671967
B0031,25,1.7203093493042265,86.01546746521133,3.4194705619732524,2.328244465576847,4.2072173595407625,-3.9226738819129343,53.75572683773813,61.922368397426354,1595.0,0.04061141826029614,0.05008697982671967
B0031,26,1.7394245516699778,86.97122758349889,3.4145994489347062,2.318164845471509,4.196145238330935,-3.9229572377699213,53.7542876562008,61.875049319197814,1612.422,0.04172653964351383,0.051916795792559825
B0031,27,1.7367384416372014,86.83692208186007,3.4248774653161553,2.4548236850102603,4.2069462617112805,-3.922700094183036,53.711431807207,61.49120341342234,1598.969,0.04172653964351383,0.051916795792559825
B0031,28,1.716963468448543,85.84817342242715,3.420974185160828,2.3584309858697914,4.207372373768093,-3.9220779649294735,53.69342764953342,61.70751319442212,1592.187,0.04172653964351383,0.051916795792559825
B0031,29,1.7127773558366357,85.63886779183179,3.4245085053170605,2.4660401403368404,4.206841499612997,-3.9213702793706045,53.61958378565316,61.49432037699378,1577.484,0.04172653964351383,0.051916795792559825
B0031,30,1.7061083466554066,85.30541733277033,3.4232173747975634,2.442554361335084,4.207073830058116,-3.9210732675731483,53.633628437869824,61.505904797603456,1571.547,0.04172653964351383,0.051916795792559825
B0031,31,1.713732696207521,85.68663481037605,3.4217612690112014,2.455972935605985,4.202288246181564,-3.9208447863377685,53.64298219337473,61.58650298757853,1578.484,0.040710936218643606,0.05094793623556071
B0031,32,1.7093475797926974,85.46737898963487,3.4200957312475437,2.3451886335989784,4.2068098855652165,-3.9207501433470915,53.640194623026446,61.668030365099106,1574.469,0.040710936218643606,0.05094793623556071
B0031,33,1.6901000454115587,84.50500227057793,3.418207639268387,2.3048157078228537,4.207132897125494,-3.9202672088226542,53.65373339276206,61.83745125268187,1568.281,0.040710936218643606,0.05094793623556071
B0031,34,1.6946883343387664,84.73441671693833,3.4190055604969225,2.327904771892418,4.207018144824621,-3.919741625648533,53.65355338521763,61.7791359328034,1561.422,0.040710936218643606,0.05094793623556071
B0031,35,1.687010991299212,84.3505495649606,3.4200180230564365,2.3672431402232186,4.206967994384534,-3.9196997597664827,53.647830742878845,61.63755727730526,1554.234,0.040710936218643606,0.05094793623556071
B0031,36,1.6957069027070075,84.78534513535038,3.41552953622903,2.32931910043758,4.198742074510769,-3.919678832661814,53.654715008055895,61.76541153453152,1573.734,0.04079363409442219,0.05103113271210534
B0031,37,1.687696889615565,84.38484448077826,3.4189014427486333,2.3136169782429055,4.206906802432806,-3.9194105864839486,53.66098543950281,61.71412204720752,1566.578,0.04079363409442219,0.05103113271210534
B0031,38,1.6819617127259294,84.09808563629647,3.4233537843227144,2.464103908062826,4.20664698001037,-3.9186527397651205,53.59867010741405,61.46370523914892,1550.047,0.04079363409442219,0.05103113271210534
B0031,39,1.6750033888978846,83.75016944489423,3.4227287920309317,2.450218643464606,4.206935457661614,-3.9185184747583235,53.628910349751585,61.45868723262231,1543.64,0.04079363409442219,0.05103113271210534
B0031,40,1.6672987794846676,83.36493897423338,3.422760457985402,2.4650879684691613,4.207096999865798,-3.918145386509849,53.61379694880726,61.44540062417477,1536.781,0.04079363409442219,0.05103113271210534
B0032,1,1.7048641073512139,85.24320536756069,3.31356881404843,2.62709691854036,4.087016142066692,-3.895034492956119,52.14812251926887,59.47600707924567,1572.359,0.07066451610132236,0.07945025753959979
B0032,2,1.8940319526948572,94.70159763474287,3.360932103985418,2.6672646952717707,4.187844886919987,-3.9466385151298375,53.49862731805315,60.121290886265,1723.281,0.07066451610132236,0.07945025753959979
B0032,3,1.8747686491853095,93.73843245926548,3.362818742242725,2.653980741191812,4.187701456265651,-3.9459503925460986,53.56355547229223,60.28987126771494,1705.906,0.07066451610132236,0.07945025753959979
B0032,4,1.8654947184112376,93.27473592056188,3.3620666570592657,2.614778884516638,4.187956631748198,-3.945374357087773,53.636497641934646,60.570618627724706,1697.688,0.07066451610132236,0.07945025753959979
B0032,5,1.8527398169018068,92.63699084509034,3.362352506750974,2.611753951946988,4.187837270519941,-3.9451013111259323,53.66821955000141,60.444872622429784,1686.094,0.07066451610132236,0.07945025753959979
B0032,6,1.844174397003866,92.2087198501933,3.3539141264171213,2.6899647104301128,4.176580463554566,-3.9441329415172497,53.78514931831166,60.80514996345169,1678.563,0.06976059493273279,0.07703771503522405
B0032,7,1.8430238477512753,92.15119238756377,3.359881578137895,2.6352220172441965,4.187717629562103,-3.944073053011351,53.80370465565283,60.791314861400984,1677.469,0.06976059493273279,0.07703771503522405
B0032,8,1.8302818174911863,91.51409087455932,3.358862190732693,2.616116680441599,4.1875582845369195,-3.943421894744355,53.860865202701575,60.824534439051064,1666.093,0.06976059493273279,0.07703771503522405
B0032,9,1.8173838456081814,90.86919228040907,3.3601097902247443,2.6377575512804055,4.1878149871796655,-3.9431707154426756,53.86937461780675,60.93844327722512,1654.328,0.06976059493273279,0.07703771503522405
B0032,10,1.8057992981104682,90.28996490552342,3.3601434422461938,2.6425811435343314,4.1878814798124315,-3.9427909793014866,53.919241142689074,61.056928797496845,1643.812,0.06976059493273279,0.07703771503522405
B0032,11,1.8149829605049186,90.74914802524593,3.355149818972587,2.6868552360676885,4.180429711622443,-3.942681377393959,54.04736439027926,61.26264235870029,1652.266,0.07087649877371076,0.07789158051602042
B0032,12,1.7995150369321797,89.97575184660899,3.3593418283288132,2.6740516269543457,4.187435297570574,-3.9184845032163933,54.07432799473692,61.309095933731044,1648.672,0.07087649877371076,0.07789158051602042
B0032,13,1.7866516942518147,89.33258471259073,3.358629751735543,2.6712280977184064,4.187467933100937,-3.9177419538846427,54.13198237630402,61.35860964032413,1636.969,0.07087649877371076,0.07789158051602042
B0032,14,1.7735550719416031,88.67775359708016,3.3590704748251823,2.6834486699239664,4.187491241001438,-3.916992039332035,54.1706485784692,61.482188769123354,1625.187,0.07087649877371076,0.07789158051602042
B0032,15,1.769995333364443,88.49976666822215,3.3579238322389635,2.670098200587867,4.1874322769983605,-3.9165301686540293,54.230275057026425,61.558060893098116,1622.016,0.07087649877371076,0.07789158051602042
B0032,16,1.799526080374287,89.97630401871434,3.346388148340216,2.6512994484308834,4.174276691190384,-3.941133829882486,54.344649105313806,61.75555924618304,1638.422,0.0707455120034817,0.07832398563988544
B0032,17,1.7968530684449833,89.84265342224916,3.3534652549262995,2.6257034386294866,4.186860433427951,-3.9168961856121998,54.34024033975075,61.788148736083365,1646.438,0.0707455120034817,0.07832398563988544
B0032,18,1.7838265504081745,89.19132752040872,3.3539379658636705,2.6363985091733704,4.187242083144707,-3.9161279657117896,54.383818324015124,62.026796878552666,1634.765,0.0707455120034817,0.07832398563988544
B0032,19,1.7696444491040102,88.48222245520051,3.352033498067153,2.6091385279000474,4.187348698823322,-3.9150746408037618,54.44223460892958,62.05922080379437,1622.016,0.0707455120034817,0.07832398563988544
B0032,20,1.7512940457049684,87.56470228524842,3.356088193037498,2.6928273258727593,4.187458308694366,-3.8893700702054987,54.47793957059441,61.81678431928173,1616.25,0.0707455120034817,0.07832398563988544
B0032,21,1.7697554297961993,88.48777148980996,3.3485978246821815,2.6580053475407666,4.18032452902128,-3.914545791564823,54.522884319691855,62.13034562682843,1622.218,0.07133262642540289,0.0789786361031034
B0032,22,1.7547726933914918,87.7386346695746,3.350888760453381,2.622656733898926,4.187278944270903,-3.88872960338246,54.63737439274004,62.20855323363066,1619.656,0.07133262642540289,0.0789786361031034
B0032,23,1.7389166355812984,86.94583177906492,3.351949039148667,2.6579673401898325,4.186871482774904,-3.887437874711392,54.626766126568995,62.27936068413306,1605.484,0.07133262642540289,0.0789786361031034
B0032,24,1.7337200518764075,86.68600259382038,3.349297591300232,2.62449780009349,4.187368946542894,-3.8867994146602536,54.64310926864166,62.40536913200032,1600.75,0.07133262642540289,0.0789786361031034
B0032,25,1.7150972597500092,85.75486298750046,3.351231111091802,2.6693549937573904,4.187171328295389,-3.8600791350059627,54.70581681215588,62.216007793788314,1595.0,0.07133262642540289,0.0789786361031034
B0032,26,1.7462926148815636,87.31463074407819,3.3435018088780115,2.6245992054256915,4.179483481777926,-3.8867131837578937,54.73634803491553,62.6157960112704,1612.422,0.07176151986282678,0.079782528012842
B0032,27,1.719149261914565,85.95746309572824,3.3521161040604457,2.6829848740711117,4.187057003834118,-3.859329219112499,54.729006905014316,62.26360588854172,1598.969,0.07176151986282678,0.079782528012842
B0032,28,1.711582246191498,85.5791123095749,3.3500497479561155,2.6671246169170018,4.186996418231206,-3.858428126429743,54.73589338579687,62.42580063958537,1592.187,0.07176151986282678,0.079782528012842
B0032,29,1.6951051195225901,84.7552559761295,3.346822633241171,2.6334454972272856,4.1871621368173555,-3.8566873181204584,54.73540508711326,62.5594040849182,1577.484,0.07176151986282678,0.079782528012842
B0032,30,1.7005124371100973,85.02562185550487,3.3445668126766406,2.6133538721871226,4.187124475593186,-3.8827695760741974,54.74865999209295,62.582629376324434,1571.547,0.07176151986282678,0.079782528012842
B0032,31,1.7080989351250158,85.4049467562508,3.3426166901503263,2.647938106735209,4.181856074494181,-3.882600911283088,54.78747299373422,62.57090441669303,1578.484,0.0713737958044209,0.0791164876167491
B0032,32,1.691435430587127,84.57177152935635,3.34732439121854,2.6715941703662405,4.18690867607217,-3.854937565206465,54.781382520592445,62.42898686923908,1574.469,0.0713737958044209,0.0791164876167491
B0032,33,1.6844494328889932,84.22247164444966,3.3453547357724522,2.6462614968063676,4.186886051758731,-3.854046236326502,54.78435229628446,62.43152363917722,1568.281,0.0713737958044209,0.0791164876167491
B0032,34,1.664037581688075,83.20187908440376,3.346646262078225,2.6718636231921065,4.186961283097403,-3.825515955469031,54.845012944023324,62.5729328576623,1561.422,0.0713737958044209,0.0791164876167491
B0032,35,1.6686372014231974,83.43186007115987,3.3430379418002483,2.6372752376377897,4.186797536056034,-3.852185223644289,54.84412055277582,62.57967644827836,1554.234,0.0713737958044209,0.0791164876167491
B0032,36,1.6899344075625968,84.49672037812984,3.3373798184076704,2.6027515790201994,4.180871809929545,-3.8529024760904154,54.916794359881244,62.96996562520999,1573.734,0.07214616175584028,0.08006166402298927
B0032,37,1.669431712846442,83.4715856423221,3.3435347690202875,2.6344496446331838,4.186876840985748,-3.8243694013351117,54.90429470994109,62.75574288944966,1566.578,0.07214616175584028,0.08006166402298927
B0032,38,1.6634226761839213,83.17113380919606,3.3406975425250534,2.612265282912701,4.1866310585931235,-3.850082677405248,54.85304065526831,62.70443033939053,1550.047,0.07214616175584028,0.08006166402298927
B0032,39,1.6436152195947373,82.18076097973686,3.3456376475453258,2.6874948249577777,4.1868719484291095,-3.820950546148158,54.870101858468004,62.46020747529598,1543.64,0.07214616175584028,0.08006166402298927
B0032,40,1.6358000873538245,81.79000436769122,3.33983349960651,2.6076358711453813,4.186758471539941,-3.8197049752589796,54.9152115205818,62.789754357166764,1536.781,0.07214616175584028,0.08006166402298927
B0033,1,0.06842572240601812,3.421286120300906,3.3726641134399764,1.9848598462488805,3.6772190710694983,-0.4032887109837347,29.26541655615828,34.973341925251844,1819.406,,
B0033,2,0.6895699007862814,34.47849503931407,3.717995304466161,1.9816234331870684,4.191105953862248,-0.8109495942196226,32.82332257180906,47.876225604831575,3260.531,0.10298420089459744,0.13119351045101016
B0033,3,1.1610848192311252,58.05424096155626,3.524738825009034,1.287217552704193,4.19762922160552,-1.3467063374074053,35.79329539654299,53.521374145800095,3265.75,0.10298420089459744,0.13119351045101016
B0033,4,1.2529393053824995,62.646965269124976,3.489168398195939,1.92499373482904,4.199816411135521,-1.4664895935962654,36.38266836733648,53.59969491765948,3264.109,0.10298420089459744,0.13119351045101016
B0033,5,1.302918002447558,65.1459001223779,3.4703882503796533,1.9480187400221975,4.2005663942344365,-1.5284631729967968,36.45901475182768,53.81770081109488,3253.531,0.10298420089459744,0.13119351045101016
B0033,6,1.3218773211472525,66.09386605736263,3.453967625388434,1.891347070952385,4.200743805234223,-1.5665630077013475,36.279780573622936,53.57104302015468,3242.578,0.10298420089459744,0.13119351045101016
B0033,7,1.2884694418301417,64.42347209150708,3.4578247593455274,1.1932458808760276,4.197576934147749,-1.5273103379999617,36.16552578493363,54.60856796915766,3234.625,0.1127111810781862,0.13896284881528578
B0033,8,1.713169326386719,85.65846631933594,3.209334990541558,1.9170515174362301,4.20050246544483,-2.081391887401403,39.93652051985124,54.191463730088664,3235.36,0.1127111810781862,0.13896284881528578
B0033,9,1.6560966776720512,82.80483388360256,3.2871463464425337,1.9084502918482382,4.199260915072752,-2.031933664083695,38.25328053802186,52.934331210631875,3236.125,0.1127111810781862,0.13896284881528578
B0033,10,1.6197297341990775,80.98648670995388,3.3197461384202485,1.9529802665635712,4.200453230054564,-2.007342900413476,37.62899446299115,52.5032036116964,3230.25,0.1127111810781862,0.13896284881528578
B0033,11,1.604655812282729,80.23279061413645,3.3333097880411087,1.9889951350881314,4.200671023041403,-1.9948389441406584,37.32713409422702,52.17652816361563,3226.078,0.1127111810781862,0.13896284881528578
B0033,12,1.6255699769029337,81.27849884514669,3.335992217657965,1.9634548720089502,4.19613941105053,-1.994851949410258,37.40237649452651,52.04937847239831,3224.5,0.08860344767715381,0.11319948246992284
B0033,13,1.5900967306245992,79.50483653122996,3.3499333575510475,1.9596564991730565,4.200736119460894,-1.9821032756925434,36.995742754141574,51.73549267436528,3222.188,0.08860344767715381,0.11319948246992284
B0033,14,1.5739402299623984,78.69701149811992,3.352100511151755,1.9224375381620544,4.199983318886737,-1.9816298756157713,36.85780455256667,51.66117418178819,3216.546000000002,0.08860344767715381,0.11319948246992284
B0033,15,1.5711303351557309,78.55651675778654,3.364435103530164,1.9701535031712945,4.198997952942716,-1.9691328896327156,36.6450177655176,51.20270858784091,3211.859,0.08860344767715381,0.11319948246992284
B0033,16,1.5897706153457416,79.48853076728707,3.3619403221625435,1.9056198246248632,4.200390681379551,-1.9747683237565228,37.06472736671567,51.54633126076106,3215.859,0.08860344767715381,0.11319948246992284
B0033,17,1.6257378771074,81.28689385537,3.3654741602580085,1.9194841380159542,4.19244756297013,-1.9682317715937605,37.66051476409482,51.68734548388082,3225.125,0.07813800801189155,0.0992161368025628
B0033,18,1.6523506333962537,82.61753166981268,3.3663272801721305,1.8976584375642789,4.2017771251555125,-1.9814766540711188,38.32310986221148,51.806645557310055,3234.343,0.07813800801189155,0.0992161368025628
B0033,19,1.6143816761595386,80.71908380797693,3.377217174172977,1.9491950772703672,4.201164004146235,-1.9615148467447636,37.01126182016034,51.013524625767204,3218.25,0.07813800801189155,0.0992161368025628
B0033,20,1.58697453394504,79.348726697252,3.380792043459977,1.984512151427813,4.201517882926393,-1.9543536128625176,36.45751890099188,50.612625791907234,3203.5,0.07813800801189155,0.0992161368025628
B0033,21,1.5818355572787333,79.09177786393667,3.379892729676732,1.9563552671465751,4.20178668140198,-1.9543735971035472,36.245832392874156,50.476231965221594,3194.39,0.07813800801189155,0.0992161368025628
B0033,22,1.6919769406371152,84.59884703185577,3.3335163148815434,1.9541530671990093,4.1779630595627175,-2.008024980015611,38.88044910257506,52.80944186421341,3225.219,0.07674714871329817,0.09869401759754139
